Time,SurfaceOrientationGuidanceVF_forceX0,SurfaceOrientationGuidanceVF_forceY0,SurfaceOrientationGuidanceVF_forceZ0,SurfaceOrientationGuidanceVF_torqueX0,SurfaceOrientationGuidanceVF_torqueY0,SurfaceOrientationGuidanceVF_torqueZ0,SurfaceOrientationGuidanceVF_dist0,SurfaceOrientationGuidanceVF_angle0,Assisted,Assistance,PositionX,PositionY,PositionZ,ForwardX,ForwardY,ForwardZ,Clutch,FromCamera
356.5177,0.05408148,0.008148253,-0.02419994,0,0,0,0.004245032,1.774096,False,0,-1.497198,0.005131423,-3.23028,0.3951796,-0.4133905,0.8203303,False,0.102799
356.5564,0.05341669,0.008048092,-0.02390246,0,0,0,0.004231881,1.771115,False,0,-1.496888,0.004879832,-3.230251,0.3952478,-0.4127697,0.8206098,False,0.1031508
356.592,0.05448234,0.008208648,-0.02437931,0,0,0,0.004252888,1.769346,False,0,-1.49664,0.004672587,-3.230222,0.3953037,-0.4116746,0.8211329,False,0.1034367
356.6288,0.05673894,0.008548642,-0.02538907,0,0,0,0.004296131,1.77001,False,0,-1.496478,0.00453335,-3.230212,0.39562,-0.4111424,0.8212471,False,0.1036291
356.6658,0.059468,0.00895982,-0.02661025,0,0,0,0.004346334,1.752118,False,0,-1.496319,0.004349709,-3.230203,0.3955826,-0.4108456,0.8214136,False,0.1038589
356.7075,0.06486674,0.009773228,-0.02902604,0,0,0,0.004439642,1.755466,False,0,-1.496138,0.004194915,-3.230178,0.3955509,-0.4102365,0.8217332,False,0.10407
356.7544,-0.06901197,-0.01039777,0.03088091,0,0,0,0.004506537,1.759808,False,0,-1.495942,0.004041016,-3.230153,0.3959162,-0.4098949,0.8217279,False,0.1042876
356.7869,-0.07392874,-0.01113857,0.03308102,0,0,0,0.004581263,1.738213,False,0,-1.495836,0.003921092,-3.230122,0.3964611,-0.409209,0.821807,False,0.1044336
356.8215,-0.07840698,-0.01181328,0.03508491,0,0,0,0.004645482,1.706283,False,0,-1.495797,0.00383085,-3.230103,0.3967357,-0.4087257,0.8219149,False,0.104526
356.8567,-0.08257708,-0.01244158,0.03695091,0,0,0,0.004702363,1.690728,False,0,-1.495746,0.003774524,-3.230099,0.3971768,-0.4085712,0.8217787,False,0.1045976
356.8957,-0.08558536,-0.01289482,0.03829703,0,0,0,0.004741813,1.66354,False,0,-1.495715,0.003722727,-3.230088,0.3976895,-0.4083012,0.821665,False,0.1046545
356.9312,-0.08820096,-0.01328891,0.03946744,0,0,0,0.004775117,1.632188,False,0,-1.495695,0.003681839,-3.230066,0.3977963,-0.4081354,0.8216956,False,0.1046948
356.9651,-0.08973067,-0.01351938,0.04015194,0,0,0,0.004794188,1.626182,False,0,-1.495692,0.00363481,-3.230028,0.3979231,-0.4077899,0.8218058,False,0.10473
357.0035,-0.09112869,-0.01373002,0.04077752,0,0,0,0.004811366,1.619429,False,0,-1.495679,0.003580511,-3.229989,0.3984208,-0.4076266,0.8216456,False,0.1047756
357.0411,-0.09300634,-0.01401292,0.04161771,0,0,0,0.004834072,1.588685,False,0,-1.495725,0.003447115,-3.22993,0.3945549,-0.4124452,0.8211062,False,0.1048599
357.0753,-0.100185,-0.0150945,0.04482996,0,0,0,0.004917311,1.814128,False,0,-1.495783,0.003277242,-3.229814,0.3907889,-0.4171041,0.8205538,False,0.1049602
357.1119,-0.1085017,-0.01634755,0.04855147,0,0,0,0.005007456,2.032977,False,0,-1.49585,0.003074288,-3.229718,0.3861641,-0.4244041,0.8189985,False,0.1050892
357.1504,0.1222649,0.01842119,-0.05471009,0,0,0,0.005144326,2.293625,False,0,-1.495912,0.002783835,-3.229578,0.3807275,-0.4341514,0.8164309,False,0.1052893
357.1842,0.1449387,0.02183737,-0.06485597,0,0,0,0.00534387,2.592236,False,0,-1.49585,0.002551556,-3.229389,0.3806524,-0.4363912,0.8152708,False,0.1054853
357.2196,0.1614506,0.02432516,-0.07224461,0,0,0,0.005473744,2.586643,False,0,-1.495733,0.002379358,-3.229218,0.381009,-0.4358605,0.8153883,False,0.1056565
